"idEquipo","Jornada","idPlayer","Jugador","Accion","quarter","pos_x","pos_y","Equipo_num","TEAM","Rol","made","tipo","pos_x_corr","pos_y_corr","bloc","costat","pos_x_fix","pos_y_fix","pos_x_final","pos_y_final","x_plot","y_plot"
979770,"J1","2648563","M. D´URSO VALLINA","TIRO DE 3 ANOTADO",1,67.083,84.521,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"3PT",67.083,84.521,"Q12","dreta",67.083,84.521,32.917,15.479,30.94198,-17.2605
979770,"J1","2648563","M. D´URSO VALLINA","TIRO DE 2 FALLADO",1,85.139,75.833,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",85.139,75.833,"Q12","dreta",85.139,75.833,14.861,24.167,13.96934,-12.9165
979770,"J1","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 2 ANOTADO",1,79.653,57.216,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",79.653,57.216,"Q12","dreta",79.653,57.216,20.347,42.784,19.12618,-3.608
979770,"J1","2648563","M. D´URSO VALLINA","TIRO DE 3 FALLADO",1,67.222,78.316,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",67.222,78.316,"Q12","dreta",67.222,78.316,32.778,21.684,30.81132,-14.158
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 ANOTADO",1,88.75,48.901,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",88.75,48.901,"Q12","dreta",88.75,48.901,11.25,51.099,10.575,0.549499999999998
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 3 FALLADO",1,75.347,87.996,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",75.347,87.996,"Q12","dreta",75.347,87.996,24.653,12.004,23.17382,-18.998
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 ANOTADO",1,88.472,59.947,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",88.472,59.947,"Q12","dreta",88.472,59.947,11.528,40.053,10.83632,-4.9735
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 3 ANOTADO",1,70.417,22.34,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"3PT",70.417,22.34,"Q12","dreta",70.417,22.34,29.583,77.66,27.80802,13.83
979770,"J1","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 2 FALLADO",1,86.319,34.131,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",86.319,34.131,"Q12","dreta",86.319,34.131,13.681,65.869,12.86014,7.9345
979770,"J1","1756623","A. HERNANGOMEZ GEUER","TIRO DE 3 FALLADO",1,73.819,89.113,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",73.819,89.113,"Q12","dreta",73.819,89.113,26.181,10.887,24.61014,-19.5565
979770,"J1","2432929","M. DAVYDOVA","TIRO DE 2 FALLADO",1,89.097,48.032,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",89.097,48.032,"Q12","dreta",89.097,48.032,10.903,51.968,10.24882,0.984000000000002
979770,"J1","1587316","C. CACERES AYALA","TIRO DE 3 FALLADO",1,71.944,13.28,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",71.944,13.28,"Q12","dreta",71.944,13.28,28.056,86.72,26.37264,18.36
979770,"J1","1587316","C. CACERES AYALA","TIRO DE 2 FALLADO",1,87.153,49.77,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",87.153,49.77,"Q12","dreta",87.153,49.77,12.847,50.23,12.07618,0.114999999999998
979770,"J1","1713801","C. TORRUBIA CANO","TIRO DE 2 ANOTADO",1,86.875,54.982,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",86.875,54.982,"Q12","dreta",86.875,54.982,13.125,45.018,12.3375,-2.491
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 2 FALLADO",1,82.847,33.138,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",82.847,33.138,"Q12","dreta",82.847,33.138,17.153,66.862,16.12382,8.431
979770,"J1","1587316","C. CACERES AYALA","TIRO DE 3 FALLADO",1,36.181,18.617,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",36.181,18.617,"Q12","dreta",50,18.617,50,81.383,47,15.6915
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 3 FALLADO",2,64.444,35.372,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",64.444,35.372,"Q12","dreta",64.444,35.372,35.556,64.628,33.42264,7.314
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 2 ANOTADO",2,89.375,49.894,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",89.375,49.894,"Q12","dreta",89.375,49.894,10.625,50.106,9.9875,0.0530000000000008
979770,"J1","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 2 ANOTADO",2,78.75,24.699,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",78.75,24.699,"Q12","dreta",78.75,24.699,21.25,75.301,19.975,12.6505
979770,"J1","2432929","M. DAVYDOVA","TIRO DE 2 ANOTADO",2,88.958,53.369,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",88.958,53.369,"Q12","dreta",88.958,53.369,11.042,46.631,10.37948,-1.6845
979770,"J1","2432929","M. DAVYDOVA","TIRO DE 2 ANOTADO",2,86.111,43.688,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",86.111,43.688,"Q12","dreta",86.111,43.688,13.889,56.312,13.05566,3.156
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 FALLADO",2,84.097,53.989,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",84.097,53.989,"Q12","dreta",84.097,53.989,15.903,46.011,14.94882,-1.9945
979770,"J1","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 3 ANOTADO",2,67.222,19.113,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"3PT",67.222,19.113,"Q12","dreta",67.222,19.113,32.778,80.887,30.81132,15.4435
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 ANOTADO",2,88.75,47.535,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",88.75,47.535,"Q12","dreta",88.75,47.535,11.25,52.465,10.575,1.2325
979770,"J1","1756623","A. HERNANGOMEZ GEUER","TIRO DE 2 ANOTADO",2,87.083,56.348,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",87.083,56.348,"Q12","dreta",87.083,56.348,12.917,43.652,12.14198,-3.174
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 3 FALLADO",2,71.389,81.294,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",71.389,81.294,"Q12","dreta",71.389,81.294,28.611,18.706,26.89434,-15.647
979770,"J1","2104399","C. GARCIA MUÑOZ","TIRO DE 2 ANOTADO",2,88.403,60.071,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",88.403,60.071,"Q12","dreta",88.403,60.071,11.597,39.929,10.90118,-5.0355
979770,"J1","2104399","C. GARCIA MUÑOZ","TIRO DE 2 ANOTADO",2,87.917,48.528,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",87.917,48.528,"Q12","dreta",87.917,48.528,12.083,51.472,11.35802,0.736000000000001
979770,"J1","1715165","M. TORREBLANCA GINEL","TIRO DE 3 FALLADO",2,74.514,13.404,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",74.514,13.404,"Q12","dreta",74.514,13.404,25.486,86.596,23.95684,18.298
979770,"J1","1756623","A. HERNANGOMEZ GEUER","TIRO DE 3 FALLADO",3,30.417,85.018,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",30.417,85.018,"Q34","esquerra",30.417,85.018,30.417,85.018,28.59198,17.509
979770,"J1","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 3 FALLADO",3,31.458,30.904,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",31.458,30.904,"Q34","esquerra",31.458,30.904,31.458,30.904,29.57052,-9.548
979770,"J1","2648563","M. D´URSO VALLINA","TIRO DE 3 FALLADO",3,23.194,92.713,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",23.194,92.713,"Q34","esquerra",23.194,92.713,23.194,92.713,21.80236,21.3565
979770,"J1","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 3 FALLADO",3,27.917,83.652,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",27.917,83.652,"Q34","esquerra",27.917,83.652,27.917,83.652,26.24198,16.826
979770,"J1","2432929","M. DAVYDOVA","TIRO DE 2 FALLADO",3,11.389,51.383,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",11.389,51.383,"Q34","esquerra",11.389,51.383,11.389,51.383,10.70566,0.691500000000001
979770,"J1","2432929","M. DAVYDOVA","TIRO DE 2 ANOTADO",3,8.75,48.652,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",8.75,48.652,"Q34","esquerra",8.75,48.652,8.75,48.652,8.225,-0.673999999999999
979770,"J1","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 3 ANOTADO",3,34.583,46.667,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"3PT",34.583,46.667,"Q34","esquerra",34.583,46.667,34.583,46.667,32.50802,-1.6665
979770,"J1","1756623","A. HERNANGOMEZ GEUER","TIRO DE 2 ANOTADO",3,8.819,50.762,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",8.819,50.762,"Q34","esquerra",8.819,50.762,8.819,50.762,8.28986,0.381
979770,"J1","1756623","A. HERNANGOMEZ GEUER","TIRO DE 2 FALLADO",3,9.236,58.954,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",9.236,58.954,"Q34","esquerra",9.236,58.954,9.236,58.954,8.68184,4.477
979770,"J1","2648563","M. D´URSO VALLINA","TIRO DE 3 FALLADO",3,26.528,11.667,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",26.528,11.667,"Q34","esquerra",26.528,11.667,26.528,11.667,24.93632,-19.1665
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 3 FALLADO",3,29.653,85.887,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",29.653,85.887,"Q34","esquerra",29.653,85.887,29.653,85.887,27.87382,17.9435
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 2 FALLADO",3,12.639,40.833,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",12.639,40.833,"Q34","esquerra",12.639,40.833,12.639,40.833,11.88066,-4.5835
979770,"J1","2648563","M. D´URSO VALLINA","TIRO DE 3 FALLADO",3,34.097,62.057,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",34.097,62.057,"Q34","esquerra",34.097,62.057,34.097,62.057,32.05118,6.0285
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 ANOTADO",3,11.458,50.638,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",11.458,50.638,"Q34","esquerra",11.458,50.638,11.458,50.638,10.77052,0.319000000000003
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 3 FALLADO",3,32.222,81.418,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",32.222,81.418,"Q34","esquerra",32.222,81.418,32.222,81.418,30.28868,15.709
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 3 ANOTADO",3,31.806,19.362,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"3PT",31.806,19.362,"Q34","esquerra",31.806,19.362,31.806,19.362,29.89764,-15.319
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 3 FALLADO",3,23.264,92.713,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",23.264,92.713,"Q34","esquerra",23.264,92.713,23.264,92.713,21.86816,21.3565
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 3 FALLADO",4,32.708,83.28,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",32.708,83.28,"Q34","esquerra",32.708,83.28,32.708,83.28,30.74552,16.64
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 ANOTADO",4,17.847,72.11,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",17.847,72.11,"Q34","esquerra",17.847,72.11,17.847,72.11,16.77618,11.055
979770,"J1","1715165","M. TORREBLANCA GINEL","TIRO DE 3 FALLADO",4,32.292,17.376,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",32.292,17.376,"Q34","esquerra",32.292,17.376,32.292,17.376,30.35448,-16.312
979770,"J1","2432929","M. DAVYDOVA","TIRO DE 2 FALLADO",4,9.931,48.777,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",9.931,48.777,"Q34","esquerra",9.931,48.777,9.931,48.777,9.33514,-0.611499999999999
979770,"J1","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 2 FALLADO",4,24.236,34.628,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",24.236,34.628,"Q34","esquerra",24.236,34.628,24.236,34.628,22.78184,-7.686
979770,"J1","1587316","C. CACERES AYALA","TIRO DE 2 ANOTADO",4,10.903,53.865,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",10.903,53.865,"Q34","esquerra",10.903,53.865,10.903,53.865,10.24882,1.9325
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 3 FALLADO",4,28.264,82.908,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",28.264,82.908,"Q34","esquerra",28.264,82.908,28.264,82.908,26.56816,16.454
979770,"J1","2648563","M. D´URSO VALLINA","TIRO DE 2 FALLADO",4,22.292,32.642,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",22.292,32.642,"Q34","esquerra",22.292,32.642,22.292,32.642,20.95448,-8.679
979770,"J1","2648563","M. D´URSO VALLINA","TIRO DE 2 ANOTADO",4,22.639,50.887,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",22.639,50.887,"Q34","esquerra",22.639,50.887,22.639,50.887,21.28066,0.4435
979770,"J1","2648563","M. D´URSO VALLINA","TIRO DE 3 FALLADO",4,36.806,50.514,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",36.806,50.514,"Q34","esquerra",36.806,50.514,36.806,50.514,34.59764,0.257000000000001
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 FALLADO",4,15.764,56.72,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",15.764,56.72,"Q34","esquerra",15.764,56.72,15.764,56.72,14.81816,3.36
979770,"J1","2432929","M. DAVYDOVA","TIRO DE 2 FALLADO",4,11.806,47.287,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",11.806,47.287,"Q34","esquerra",11.806,47.287,11.806,47.287,11.09764,-1.3565
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 ANOTADO",4,16.944,41.578,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",16.944,41.578,"Q34","esquerra",16.944,41.578,16.944,41.578,15.92736,-4.211
979770,"J1","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 FALLADO",4,7.917,47.287,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",7.917,47.287,"Q34","esquerra",7.917,47.287,7.917,47.287,7.44198,-1.3565
979770,"J1","2432929","M. DAVYDOVA","TIRO DE 2 ANOTADO",4,9.792,48.528,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",1,"2PT",9.792,48.528,"Q34","esquerra",9.792,48.528,9.792,48.528,9.20448,-0.736000000000001
979770,"J1","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 3 FALLADO",4,27.847,86.755,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",27.847,86.755,"Q34","esquerra",27.847,86.755,27.847,86.755,26.17618,18.3775
979770,"J1","1829640","A. SANCHEZ DAVILA","TIRO DE 3 FALLADO",4,25.417,90.355,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"3PT",25.417,90.355,"Q34","esquerra",25.417,90.355,25.417,90.355,23.89198,20.1775
979770,"J1","2648563","M. D´URSO VALLINA","TIRO DE 2 FALLADO",4,13.958,76.578,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","visitant",0,"2PT",13.958,76.578,"Q34","esquerra",13.958,76.578,13.958,76.578,13.12052,13.289
979770,"J10","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 FALLADO",1,14.739,22.813,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",14.739,22.813,"Q12","esquerra",14.739,22.813,14.739,22.813,13.85466,-13.5935
979770,"J10","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 3 FALLADO",1,30.959,76.506,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",30.959,76.506,"Q12","esquerra",30.959,76.506,30.959,76.506,29.10146,13.253
979770,"J10","2648563","M. D'URSO VALLINA","TIRO DE 3 FALLADO",1,30.042,82.304,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",30.042,82.304,"Q12","esquerra",30.042,82.304,30.042,82.304,28.23948,16.152
979770,"J10","1454479","A. SENOSIAIN VERGARACHEA","TIRO DE 3 FALLADO",1,37.094,43.357,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",37.094,43.357,"Q12","esquerra",37.094,43.357,37.094,43.357,34.86836,-3.3215
979770,"J10","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 ANOTADO",1,7.969,45.752,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",7.969,45.752,"Q12","esquerra",7.969,45.752,7.969,45.752,7.49086,-2.124
979770,"J10","2648563","M. D'URSO VALLINA","TIRO DE 3 FALLADO",1,35.049,48.903,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",35.049,48.903,"Q12","esquerra",35.049,48.903,35.049,48.903,32.94606,-0.548500000000001
979770,"J10","1587316","C. CACERES AYALA","TIRO DE 2 ANOTADO",1,7.334,58.86,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",7.334,58.86,"Q12","esquerra",7.334,58.86,7.334,58.86,6.89396,4.43
979770,"J10","2432929","M. DAVYDOVA","TIRO DE 2 ANOTADO",1,6.982,48.651,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",6.982,48.651,"Q12","esquerra",6.982,48.651,6.982,48.651,6.56308,-0.674499999999998
979770,"J10","1587316","C. CACERES AYALA","TIRO DE 2 FALLADO",1,8.322,52.936,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",8.322,52.936,"Q12","esquerra",8.322,52.936,8.322,52.936,7.82268,1.468
979770,"J10","2432929","M. DAVYDOVA","TIRO DE 2 FALLADO",1,7.898,40.963,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",7.898,40.963,"Q12","esquerra",7.898,40.963,7.898,40.963,7.42412,-4.5185
979770,"J10","1756623","A. HERNANGOMEZ GEUER","TIRO DE 2 ANOTADO",1,8.392,45.248,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",8.392,45.248,"Q12","esquerra",8.392,45.248,8.392,45.248,7.88848,-2.376
979770,"J10","2648563","M. D'URSO VALLINA","TIRO DE 3 FALLADO",1,34.062,68.565,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",34.062,68.565,"Q12","esquerra",34.062,68.565,34.062,68.565,32.01828,9.2825
979770,"J10","1829640","A. SANCHEZ DAVILA","TIRO DE 2 FALLADO",1,18.195,31.258,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",18.195,31.258,"Q12","esquerra",18.195,31.258,18.195,31.258,17.1033,-9.371
979770,"J10","1756623","A. HERNANGOMEZ GEUER","TIRO DE 2 ANOTADO",1,7.616,55.079,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",7.616,55.079,"Q12","esquerra",7.616,55.079,7.616,55.079,7.15904,2.5395
979770,"J10","1829640","A. SANCHEZ DAVILA","TIRO DE 3 FALLADO",1,30.677,86.085,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",30.677,86.085,"Q12","esquerra",30.677,86.085,30.677,86.085,28.83638,18.0425
979770,"J10","1829640","A. SANCHEZ DAVILA","TIRO DE 2 FALLADO",1,12.271,55.709,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",12.271,55.709,"Q12","esquerra",12.271,55.709,12.271,55.709,11.53474,2.8545
979770,"J10","1715165","M. TORREBLANCA GINEL","TIRO DE 3 FALLADO",1,34.697,26.216,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",34.697,26.216,"Q12","esquerra",34.697,26.216,34.697,26.216,32.61518,-11.892
979770,"J10","1829640","A. SANCHEZ DAVILA","TIRO DE 2 ANOTADO",1,11.354,27.855,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",11.354,27.855,"Q12","esquerra",11.354,27.855,11.354,27.855,10.67276,-11.0725
979770,"J10","1829640","A. SANCHEZ DAVILA","TIRO DE 2 ANOTADO",2,8.604,43.862,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",8.604,43.862,"Q12","esquerra",8.604,43.862,8.604,43.862,8.08776,-3.069
979770,"J10","1587316","C. CACERES AYALA","TIRO DE 3 ANOTADO",2,29.69,83.564,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"3PT",29.69,83.564,"Q12","esquerra",29.69,83.564,29.69,83.564,27.9086,16.782
979770,"J10","1829640","A. SANCHEZ DAVILA","TIRO DE 2 ANOTADO",2,10.578,55.961,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",10.578,55.961,"Q12","esquerra",10.578,55.961,10.578,55.961,9.94332,2.9805
979770,"J10","2648563","M. D'URSO VALLINA","TIRO DE 3 FALLADO",2,35.825,45.752,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",35.825,45.752,"Q12","esquerra",35.825,45.752,35.825,45.752,33.6755,-2.124
979770,"J10","1946976","L. MOYA BLANCH","TIRO DE 2 ANOTADO",2,7.334,55.079,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",7.334,55.079,"Q12","esquerra",7.334,55.079,7.334,55.079,6.89396,2.5395
979770,"J10","2648563","M. D'URSO VALLINA","TIRO DE 2 FALLADO",2,12.623,72.472,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",12.623,72.472,"Q12","esquerra",12.623,72.472,12.623,72.472,11.86562,11.236
979770,"J10","2648563","M. D'URSO VALLINA","TIRO DE 3 ANOTADO",2,30.818,80.665,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"3PT",30.818,80.665,"Q12","esquerra",30.818,80.665,30.818,80.665,28.96892,15.3325
979770,"J10","2648563","M. D'URSO VALLINA","TIRO DE 3 FALLADO",2,33.921,19.158,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",33.921,19.158,"Q12","esquerra",33.921,19.158,33.921,19.158,31.88574,-15.421
979770,"J10","1946976","L. MOYA BLANCH","TIRO DE 2 ANOTADO",2,6.7,57.852,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",6.7,57.852,"Q12","esquerra",6.7,57.852,6.7,57.852,6.298,3.926
979770,"J10","1946976","L. MOYA BLANCH","TIRO DE 2 ANOTADO",2,7.052,57.852,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"2PT",7.052,57.852,"Q12","esquerra",7.052,57.852,7.052,57.852,6.62888,3.926
979770,"J10","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 FALLADO",2,17.63,55.583,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",17.63,55.583,"Q12","esquerra",17.63,55.583,17.63,55.583,16.5722,2.7915
979770,"J10","2814864","R. MONTEIRO DA SILVA","TIRO DE 2 FALLADO",2,15.303,69.448,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",15.303,69.448,"Q12","esquerra",15.303,69.448,15.303,69.448,14.38482,9.724
979770,"J10","1829640","A. SANCHEZ DAVILA","TIRO DE 3 FALLADO",2,33.78,30.501,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",33.78,30.501,"Q12","esquerra",33.78,30.501,33.78,30.501,31.7532,-9.7495
979770,"J10","1713801","C. TORRUBIA CANO","TIRO DE 2 FALLADO",2,7.828,57.6,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",7.828,57.6,"Q12","esquerra",7.828,57.6,7.828,57.6,7.35832,3.8
979770,"J10","2432929","M. DAVYDOVA","TIRO DE 2 FALLADO",3,82.44,48.399,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",82.44,48.399,"Q34","dreta",82.44,48.399,17.56,51.601,16.5064,0.800500000000003
979770,"J10","1756623","A. HERNANGOMEZ GEUER","TIRO DE 2 FALLADO",3,82.511,67.557,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",82.511,67.557,"Q34","dreta",82.511,67.557,17.489,32.443,16.43966,-8.7785
979770,"J10","2814864","R. MONTEIRO DA SILVA","TIRO DE 3 FALLADO",3,71.086,14.747,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",71.086,14.747,"Q34","dreta",71.086,14.747,28.914,85.253,27.17916,17.6265
979770,"J10","2648563","M. D'URSO VALLINA","TIRO DE 2 FALLADO",3,85.614,27.098,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"2PT",85.614,27.098,"Q34","dreta",85.614,27.098,14.386,72.902,13.52284,11.451
979770,"J10","1756623","A. HERNANGOMEZ GEUER","TIRO DE 3 ANOTADO",3,67.419,28.737,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",1,"3PT",67.419,28.737,"Q34","dreta",67.419,28.737,32.581,71.263,30.62614,10.6315
979770,"J10","2648563","M. D'URSO VALLINA","TIRO DE 3 FALLADO",3,67.348,77.766,5,"MELILLA CIUDAD DEL DEPORTE LA SALLE","local",0,"3PT",67.348,77.766,"Q34","dreta",67.348,77.766,32.652,22.234,30.69288,-13.883
