Jornada_num,team_a,team_b,win,NET_diff,OER_diff,DER_diff,eFG_diff,ORB_diff,AST_diff,TOV_diff,pos_part_diff
7,981208,979912,0,2.6991339599179343,6.506912819856296,3.8077788599383453,5.482003543991723,5.741642975922897,5.680755300771237,0.8845429032488212,-1.9320000000000022
7,981356,981213,0,-9.911799217730316,-4.263706548764439,5.6480926689659015,-7.605657405944761,-5.965016371127039,-7.119435776586732,-1.6091105940947097,-5.997777777777799
7,981288,979952,0,-5.169346543248236,-1.18937055885781,3.9799759843903857,2.510064167946638,0.8135968235252982,-1.7492206134244164,1.5851477110567966,4.091999999999999
7,981306,981334,0,-12.04578715408745,-4.843185291668384,7.20260186241908,-5.064785732766019,-11.025582608286498,-7.106013478603886,-0.15332338856645222,1.2462222222222152
7,979971,981206,1,9.877688435259586,9.031994764398164,-0.8456936708614435,5.662386512174415,-3.336129754363725,3.883576133334527,-4.353806073181605,-1.9439999999999884
7,981334,981306,1,12.04578715408745,4.843185291668384,-7.20260186241908,5.064785732766019,11.025582608286498,7.106013478603886,0.15332338856645222,-1.2462222222222152
7,981346,979770,0,-13.64729612170133,-3.4553951732675827,10.191900948433783,-0.5351547183149421,2.7738674241659638,-4.773883144059779,2.068019820987823,4.26444444444445
7,979912,981208,1,-2.6991339599179343,-6.506912819856296,-3.8077788599383453,-5.482003543991723,-5.741642975922897,-5.680755300771237,-0.8845429032488212,1.9320000000000022
7,981492,979988,1,7.788754218956377,8.58311958810814,0.794365369151798,7.028907206512763,-0.9281587126650415,3.017958570194333,-2.3205329270436916,2.9635555555555726
7,979770,981346,1,13.64729612170133,3.4553951732675827,-10.191900948433783,0.5351547183149421,-2.7738674241659638,4.773883144059779,-2.068019820987823,-4.26444444444445
8,981306,981206,0,2.303788556229965,5.484260216056427,3.1804716598264378,0.6976317377950139,-3.9179372636192724,1.9358414196080478,-2.109248203321778,3.905185185185175
8,979952,981346,0,8.639500332934317,-1.177038727413823,-9.816539060348148,-1.0827454426104524,-6.5669874189143975,3.017241617108132,-1.4015684469566594,-4.519999999999996
8,981206,981306,1,-2.303788556229965,-5.484260216056427,-3.1804716598264378,-0.6976317377950139,3.9179372636192724,-1.9358414196080478,2.109248203321778,-3.905185185185175
8,979919,981356,1,3.433656365974185,0.7679819801410304,-2.665674385833171,4.0486844311495105,-4.042589755084716,1.3050024384441095,0.7590626033717651,6.771481481481473
8,979988,979952,0,-5.799455111701917,-5.413117153105176,0.38633795859669817,-7.378935846707435,4.645731316532249,-4.633102781183942,-0.562877276261073,1.259999999999991
8,981242,981208,0,-4.495161882313349,-4.365120867085011,0.13004101522833622,-3.483752628352967,-5.168202978365336,0.9534608411965504,-0.4611694203439427,0.403333333333336
8,981334,981213,0,-5.839344029080152,-0.42165820656367714,5.417685822516503,-1.0465262438423224,9.085523373775601,1.5221198782716492,0.5209649278417796,0.5566666666666578
8,981346,981288,1,-4.436075921945933,3.712517087518677,8.148593009464648,1.4335540382870988,4.397761995801218,2.1736428247243165,0.7125025338007518,1.673333333333332
8,979912,979770,0,-9.971570541779341,-8.336268275338547,1.6353022664408385,-7.1764879410342886,-0.032338898198197796,-7.5309234759804635,-0.10222619562145319,3.07703703703703
8,981492,979971,1,-4.281083179430757,-4.93467371351845,-0.653590534087698,-8.016884093026619,-1.2085091227705682,-2.7023020961779842,-0.0819258464408481,3.9196296296296254
8,979971,981492,0,4.281083179430757,4.93467371351845,0.653590534087698,8.016884093026619,1.2085091227705682,2.7023020961779842,0.0819258464408481,-3.9196296296296254
8,979770,979912,1,9.971570541779341,8.336268275338547,-1.6353022664408385,7.1764879410342886,0.032338898198197796,7.5309234759804635,0.10222619562145319,-3.07703703703703
8,981288,981346,0,4.436075921945933,-3.712517087518677,-8.148593009464648,-1.4335540382870988,-4.397761995801218,-2.1736428247243165,-0.7125025338007518,-1.673333333333332
8,981213,981334,1,5.839344029080152,0.42165820656367714,-5.417685822516503,1.0465262438423224,-9.085523373775601,-1.5221198782716492,-0.5209649278417796,-0.5566666666666578
8,981208,981242,1,4.495161882313349,4.365120867085011,-0.13004101522833622,3.483752628352967,5.168202978365336,-0.9534608411965504,0.4611694203439427,-0.403333333333336
8,981356,979919,0,-3.433656365974185,-0.7679819801410304,2.665674385833171,-4.0486844311495105,4.042589755084716,-1.3050024384441095,-0.7590626033717651,-6.771481481481473
9,979770,981242,1,14.691651038037197,8.788682440054288,-5.902968597982934,9.80066896265977,1.319177992489557,4.027840562137152,0.9941440046619174,-1.5346031746031628
9,981492,981206,1,10.66636910265915,4.7749641520811466,-5.891404950578028,-2.226110369395748,-3.0170862035139407,1.0957843471629207,-3.564479271846972,1.2882539682539687
9,981208,981356,1,0.5379173614627404,1.718891275870341,1.1809739144076374,4.959363076220313,3.9421334383124815,5.287249878913634,2.1934850174117404,2.938412698412691
9,981206,981492,0,-10.66636910265915,-4.7749641520811466,5.891404950578028,2.226110369395748,3.0170862035139407,-1.0957843471629207,3.564479271846972,-1.2882539682539687
9,981213,981306,1,22.948353441004837,7.727231019751315,-15.221122421253554,5.378556837755845,4.3927407551618,2.9593261644212916,-1.670154626534698,-2.0187301587301505
9,981334,979919,1,7.659675248770469,6.996417063765676,-0.6632581850047714,5.051355014426413,19.26888044093634,8.43870629047524,0.8969988319456768,-1.4257142857142924
9,981346,979988,0,1.0342571662817104,8.62942200703931,7.595164840757633,9.600716490478412,3.1005455236535724,2.4776984829710234,1.2387057301763456,2.3971428571428532
